Word,Text Rank Score
granular data,0.7061974996893511
margins decline,0.7061355537631411
initiate conversations,0.7061267096296044
alternatives mean,0.7061126139780838
inspection,0.7061054582464719
slowly evolving,0.706084595210385
shifting attitudes,0.7060192410290003
roll,0.7060139411326067
coming,0.7060139411326063
financial agreements,0.7059861517363795
use case,0.7059664507873468
insurers ability,0.7059495919614556
munich,0.7059035948904968
prefer,0.7058907708879766
customers preferences,0.705890770887976
reduced price,0.7058879873529686
banks operating,0.7058403676424578
sharing information,0.7058403676424578
incremental investments,0.7058383525270879
sender needs,0.7057622645074633
growing fast,0.7057277830161256
decades externalisation,0.7056824301995559
large institutions,0.7056801558059962
long known,0.705619128550662
despite innovations,0.7055788860752886
automated systems,0.705556124852242
increased access,0.7055192361671682
llp,0.7054616041145494
wave,0.705420652339925
high volatility,0.7054120933617831
wide range,0.705351217471522
digital wallets,0.7053107801096239
revolvers,0.7052181552160685
backed,0.7052083811361781
increased transparency,0.7051468804854186
transactional data,0.7051413553015072
manage talent,0.7051221232074875
leverage cryptocurrency,0.7050946840574268
regulatory allowance,0.7049830237879471
loss information,0.7047993697967521
legacy systems,0.7047849489050193
investment share,0.7047514462487661
industry bifurcates,0.7047216882810248
critical custodian,0.7047149105785138
regulators need,0.7046617473466805
mind knowing,0.7046171947129093
monitor transactions,0.7045561017941515
speed moves,0.7045516394777649
competitive advantage,0.7044625539783702
demanding modularity,0.7044077156595043
transfer history,0.7043065240714345
assist individuals,0.7041729479099779
concierge functions,0.7041630992949284
public face,0.7040980790420126
accelerating tempo,0.7039644749912426
sharing,0.7036876208923568
properties,0.7036876208923568
implicit,0.7036876208923568
enforcement,0.7036796880058388
key focus,0.703604117428831
alternative lenders,0.7034486760626976
emerging forces,0.7033820837619875
summaries,0.7033741097807412
empower regulators,0.7033326191635403
improving processes,0.7027910407075832
lacked,0.7027892932775488
bondcube,0.7027892932775482
higher chance,0.7027438515397483
prosumer environment,0.7026918021724315
kensho automates,0.7026918021724315
dlt systems,0.7026918021724315
suite,0.7025328068499107
financial information,0.7023275638287714
global perspective,0.7022776432002703
trading platforms,0.7018807968717935
retail apps,0.7014428641756476
main change,0.7012323440839829
structure equity,0.7012323440839829
liability models,0.7012323440839829
emerging platforms,0.7006360603642214
tencent,0.7005108076424132
directly serve,0.699766060223456
news,0.699458834745619
digital interfaces,0.6993668427499207
product economies,0.6985251031119303
reduced role,0.698468147033412
empowers individual,0.698401073527656
vc creating,0.6982508787247507
equity crowdfunding,0.6973799607912978
rails built,0.6973799607912978
wider adoption,0.6969782703137462
growing popularity,0.6968895887243565
oligopolistic structure,0.6957714472739204
smaller loans,0.6953198722787806
uk private company,0.6952049278585996
connected tools,0.6946233262640394
winning issuers,0.6946233262640394
authority,0.6945500268760872
section provides,0.6945500268760872
market structure,0.6922027612157617
personally involved,0.6916524419816668
aon,0.6902459434105738
creates interoperability,0.6883362359123748
protection,0.6876642114688873
sabrina,0.6853773395854572
process streamlining,0.6847649192934813
marginal,0.6841089648998155
base act,0.6832339921402218
volumes,0.6809664689293548
analytics,0.6799896831367602
competitive pressures,0.6792649055905928
transacting parties,0.6791367494289096
bought,0.6742634716366364
planning,0.67357431192314
tracing,0.670820393249936
trace,0.670820393249936
traced,0.670820393249936
spending,0.6707681676156917
compete directly,0.6699456164543101
trigger,0.665430878162768
wearable devices,0.6609158446207589
regulate,0.6595594721159208
collection,0.6547976626826866
journal,0.6541028936211719
background,0.6522295902855186
onboarding,0.6511478644973704
publication contains general,0.6487918705106034
major problems,0.6459034637400997
transactional,0.6442476663497516
cnbc,0.6440960483021991
openness,0.6431693783327557
sender,0.6417729457892719
stanley,0.63993182461675
switch,0.639306679687253
switching,0.639306679687253
institutional investors,0.6389450707717462
customer data,0.6387990382766413
dtcc,0.6386832649730627
global regulatory,0.63450462427697
manual discovery,0.6324521155664056
quarterly,0.632441555491311
products means,0.6324415554913103
use emerging,0.6324415554913103
technology companies,0.6324415554913103
additional manual,0.6324415554913103
use interfaces,0.6324331528809479
institutions increasingly,0.632429994532534
pass,0.6324054412225106
dynamics,0.6324054412225106
supporting,0.6324054412225106
reference,0.6324054412225106
faster loans,0.6323904790327612
color,0.6323864469142285
insurance needs,0.6323819696189166
complex human,0.6323757813476122
change customer,0.6323467727497417
state investors,0.6323253776409884
central intermediaries,0.6323239946584198
sharing economies,0.6323026048443343
shared,0.6323026048443339
organises regulatory,0.6323018489957876
natural identity,0.6322529189508836
factbook,0.6322412575409575
electoral,0.6322089343313806
implementing new,0.6321720165020663
homogenised risk,0.6321015403079897
contracts execute,0.6321015403079897
purchasing patterns,0.6319732886881045
crowdfunding remains,0.6318077914352254
capability including,0.6318077914352254
customs,0.6318047296071617
integration information,0.6315154526147645
provides discretionary,0.6313103549271633
cycles,0.6310287501359365
cost vs,0.6309249684033816
products remain,0.6308149206241211
auditors work,0.6307488929578375
fees limit,0.6298345899952266
natural language,0.6298345899952266
capability providers,0.6287087099283475
börse,0.6279741882316854
new infrastructures,0.6275614150711177
fines,0.6268007425465016
providers makes,0.6250735827389824
viable identity,0.6245428389923628
payment schemes,0.6242162613040929
facebook continually,0.6234921467335885
innovations create,0.6229890027695992
key innovations,0.6221050748089915
tech firms,0.6219091759204247
concern,0.6216304670854692
syndicated loan,0.6213963755753528
lenders largely,0.6207773195685509
decreased,0.6200494927158547
technavio,0.6189575632057821
redistribution,0.6176134735607856
redistributing,0.6176134735607856
consent,0.6156027755720179
lower loan,0.6140912050393805
marginalised,0.6129735813163455
large tech,0.6123724356957947
börse buys,0.6123715518658653
customer trust,0.6123709917238483
obvious market,0.612367075221244
migrate core,0.6123386887794183
advanced analytical,0.6123296396670614
access sophisticated,0.6123246317145961
ayasdi worked,0.6123242677120639
large online,0.6123199897907668
individual stocks,0.6123178531508202
traditional broker,0.6123168924337119
reduced operational,0.6122956992894187
collateral obtained,0.612267843976633
investment firms,0.612263773955046
competition coupled,0.6122496053492285
banks seek,0.6122462902288215
tightly vertically,0.6122381152853555
future state,0.6122029115387562
freed capacity,0.61218315015461
faster online,0.6121792848776603
onboarding information,0.612178698581321
lenders choose,0.6120579442434858
financial literacy,0.6120375117151244
enhanced customer,0.6120366068556149
lenders including,0.612021694732988
final phase,0.6120038703074633
aggregating data,0.6120038703074633
certain user,0.6119687368112142
increase confidence,0.6119682176457572
euronext announced,0.6119554324699287
constantly evolving,0.6119088515504985
provides market,0.6118870008420927
niche markets,0.6118719049693827
leading insurers,0.6118667110934503
trade execution,0.6118440356597754
operational costs,0.6118335714873555
margins incumbents,0.6117789502793227
card issuers,0.6117717915019278
aggregates performance,0.6117638252103209
regulators central,0.6116709590626739
encourage insurers,0.6116460696092236
cryptographic protocols,0.6116007484495595
regulatory impetus,0.6115760446624181
quick implementation,0.6115760446624181
typically standardise,0.6115760446624181
commoditized lenders,0.6114469781746146
leverage cloud,0.6114314118761788
aligning key,0.6114187637800241
unsustainable operation,0.6114046004708844
leveraging new,0.6113924913021821
additionally improvements,0.6113138159604548
track assets,0.6111924960872948
large banks,0.611048685980446
detailed sections,0.611048685980446
arranger takes,0.611048685980446
trust brokerage,0.6109632795357813
b service,0.6109563377942633
delayed activation,0.6109232464847583
firm embrace,0.6107951578112037
improved compliance,0.6107650872545695
bank provides,0.6107129800341218
traded entity,0.6106481473613365
pools shift,0.6101865941559871
solutions lead,0.6101865941559871
transfer operators,0.6101865941559871
oversight guidance,0.6101659426505253
revenue growth,0.609617184525222
banks send,0.6096137271573351
form partnerships,0.6093989508525013
profit pools,0.6093989508525013
executional ability,0.6093989508525013
account users,0.6093989508525013
pos infrastructure,0.6093989508525013
spending patterns,0.6093989508525013
kyc similar,0.6093989508525013
insurance comes,0.6091652311563404
forces insurers,0.6088379265888694
insurance market,0.6088314966182438
stable regulatory,0.6087358884280907
alternative lending platforms,0.608630485913905
insurance supervisory,0.6086120079347868
additional research,0.6083699532338323
nemid,0.6076504580790031
opportunities created,0.6074210393459099
regulation plays,0.6072749894059406
morgan partnered,0.6071252228234153
cars homes,0.6066890877728184
purchases,0.6065073208113468
customer experiences,0.6063635652394432
shifting market,0.6063581266087981
funding opportunities,0.6063030361623549
centralized identity,0.6056945628312159
inflexible systems,0.6056503789303311
professionals,0.6056468246834784
adjudication models,0.6054507713124004
revised margin,0.6054341493329221
client base,0.6047797459584057
crowdcube announced,0.6045323071810412
new distribution,0.6043664298126336
industries,0.6042656849312948
data aggregation,0.6041619205474471
lenders shift,0.6041619205474471
arranger facilitates,0.6041619205474471
process overhaul,0.6041619205474471
incumbent lenders,0.6041593833973518
challenges incumbents,0.6041593833973518
manual modelling,0.6034715077181165
manufacturing margins,0.6033552201451629
offer digital,0.603232708448693
limited funding,0.603232708448693
incentivise deeper,0.603232708448693
early tentative,0.6031443880907486
customers greater,0.6029271491601768
banks brokers,0.6023566923950682
chekk,0.6015009550075451
unclear,0.601288805691259
liabilities,0.6012888056912588
operating costs,0.6012120277368209
core businesses,0.6010344397442544
smaller banks,0.6006565123079329
regulations force,0.5993512970358477
implementing,0.5985983643808506
future implementations,0.5985983643808503
programme,0.5980015327516448
enables investors,0.5976668729343559
institutions especially,0.5973577991136877
savings,0.5956737707646247
transfer value,0.5929790075859376
clearing body,0.5923049284433036
alice,0.5916079783099623
utilises,0.5916079783099601
functionality,0.5913301929468526
functional,0.5913301929468526
financial statement,0.5903763512065872
electronic transactions,0.5898031411382624
solutions build,0.5890448775710557
valuable,0.5890343979723401
commoditise,0.5880414097740496
media,0.5867215300675968
excess,0.5859083047356497
day,0.5848853160639212
returns,0.5846232656181243
device makers,0.5843073369677667
decisions,0.5829412341354221
fintech landscape,0.5825469314118545
targets,0.5824318566308487
consolidate,0.582148751984589
guidelines,0.5798941459532063
asset trading,0.5797800876445698
statistics,0.5781081501213463
accepted,0.5773502691896277
initiation,0.5773502691896264
force,0.5773502691896261
adapt,0.5773502691896261
advanced,0.5773502691896258
cutting,0.5773502691896256
member cooperative,0.5773502691896256
intermediaries ability,0.5773431179275921
existing shifts,0.577343057808744
ineffective technology,0.5773294079136386
service tailoring,0.5773269666630209
sector partnerships,0.5767152253435562
connected insurance,0.5765119877997136
subscribers,0.57618933328614
borrowers served,0.5761431238207898
security value,0.5756975845606673
undesirable customer,0.5756537575527639
product platforms,0.5752100724418407
push banks,0.574776080851575
new set,0.5746831087925622
resilient,0.5741441920721678
issues arise,0.5738716223421017
acknowledges,0.5720614028176839
concluding claim,0.5718839037886776
higher platform,0.5718729079259437
depository,0.5710663838175103
service providers,0.5691747991127658
raised,0.5683760248380816
misleading,0.5682203007505234
wealthfront offers,0.5669824512353154
integrity trade,0.5669129876721273
platform usage,0.5666027995406534
bain,0.5664494269595277
falling,0.5635056436907429
reduced counterparty,0.5609512063116779
increasing transaction,0.5598346113094487
transactions increasingly,0.5598346113094487
customer expectations,0.5589933668864644
demanding regulatory,0.5589890641472033
customers lose,0.558985024588551
syndicate formation,0.5583077145813169
infrastructure leaders,0.5582452324551614
exporter digitally,0.5570547365665633
trusted,0.557005312661971
transferring systems,0.5561862178478971
australian,0.5557445028715801
payment technology,0.5549378716239055
algorithmic,0.5546479655218097
insurers introduce,0.554032044428126
country,0.5534995761934217
chilango,0.5485277242540084
tradeshift,0.5477225575051639
global online,0.5456916951941007
fintech technological innovation,0.5443294485242144
overall trading process,0.5442951252847822
platforms automatically collect,0.5442951252847822
sufficient track record,0.5442909662423839
capped deal sizes,0.5442727181126459
flexible insurance means,0.5442691696854937
digital discount brokerage,0.5442657071487674
potential outcomes related,0.5441969953732569
ai risk management,0.5441518440112253
sector deep dive,0.5441504461143293
provide market access,0.5440903718979443
sufficient customer knowledge,0.543935606473171
advanced statistical models,0.5439207025208904
monitor key metrics,0.5439053688628425
subject matter experts,0.5438879365025675
rupee notes led,0.5438330482537838
derive substantial benefit,0.5438236445011754
platforms means incumbents,0.5436529658051255
codified business rules,0.5436473167430077
banks face pushback,0.5436191475443675
large techs design,0.5435202667906331
increased consumer access,0.5432827179766734
external service provider,0.5431630156309667
credit card usage,0.5430552401815792
make direct connections,0.5430470382318421
manual processes exist,0.5430470382318421
emerging alternative models,0.542974536889249
prosper marketplace closed,0.5428923274608939
rejection,0.542769422997157
monitoring mechanism results,0.5424960222265431
lending margins continue,0.5422862406637154
sophisticated individual investors,0.5418742716859891
current business model,0.5418664963053015
new distribution channels,0.5418134307758131
investment bank repackages,0.5416142991365361
financial institutions begin,0.5401880651614313
kensho drastically reduces,0.5399141438645609
achieve scale quickly,0.5398154942525745
modelling,0.5397232265902672
alternative lending,0.5390425586422032
leading crowdfunding platforms,0.5387759492467674
incentivizes banks,0.5386751345948139
transparent view,0.5386751345948135
supporting evidence,0.5386751345948133
external authentication,0.538675134594813
solution providers,0.5386751345948129
banking products,0.5386751345948126
niche service providers,0.5385476933698553
risk profiles leads,0.5385017044337271
codify financial agreements,0.538048388531108
payment findings illustrate,0.5374574785652647
crowdfunding findings illustrate,0.5374574785652647
low resilience,0.5356838239209785
optimise reward collection,0.535624179297776
annually auditors coordinate,0.5353755497063344
improved direct connectivity,0.5353273697895845
insurtechs push incumbents,0.5350761956458485
facing enormous pressure,0.5349204727217102
advertised,0.5345094853950684
viable,0.5345094853950684
leaner,0.5345094853950684
amazon offers,0.5344766059994446
provide economical,0.5344716425986036
algorithmic trades,0.5344420896174024
deals,0.5344332302003485
tokens,0.5343836161130443
platform originally,0.5343238966482091
space insurers,0.5342562781500979
ach,0.5341087181234355
market players,0.5339048070370771
extended,0.5338994200015794
frequency traders largely,0.5337329935893469
priorities technological,0.5337165166177917
banks approach,0.5337165166177917
innovations allow,0.5333743004635718
significant volume exists,0.5332254020786271
mobile platforms,0.5330388865622187
conducting international money,0.5329540653934295
computing,0.5325893677279159
stability,0.5323810824499259
transfer operator,0.5319703201872489
phd,0.5312606010873797
incremental,0.5312606010873797
alexa,0.5312606010873797
normalized,0.5312606010873797
casey,0.5312606010873797
ject,0.5312606010873797
jurisdiction,0.5312606010873797
alix,0.5312606010873797
president,0.5312606010873797
markit,0.5312606010873797
joerg,0.5312606010873797
preferable,0.5312606010873797
differ,0.5312606010873797
offline,0.5312606010873797
discretionary,0.5312606010873797
problem,0.5312606010873794
high advisory,0.5311929363300334
techs,0.5310416330199773
enjoy,0.5310390586623609
monitors,0.5310390586623609
smarter faster machines,0.530960403789092
considerably,0.5308954104682939
technology new,0.5302176176179655
histories,0.5302087885237416
asset history,0.5302087885237411
easily,0.5300632300978013
exchanging,0.5297364911010565
anti,0.52965229852007
rail replacement,0.5293530026630161
storing,0.5284055470402769
iii,0.5279492570629007
relationship market,0.5278799367942022
erode,0.5278459141070969
kyc leveraging,0.5271863341157441
utilizing smart contracts,0.5269294392543112
sensitive personal data,0.5266928854405053
payment solution,0.5266805636491027
data based analyses,0.5264162338882872
institutional customers choose,0.5259448437470001
grows,0.5258112354806364
storing financial information,0.5257840930045244
value chain participants,0.5254009451936666
business models enabled,0.5241156543284854
validation smart contracts,0.5241009865138279
crowdfunding platforms forge,0.5239444758848725
significant efficiencies exist,0.523022004159298
embrace emerging,0.5226142123936499
product distributors,0.5219505321948891
lifestyle,0.5212308871957024
marketplace lenders fail,0.5203627029973621
profile,0.520174618414936
managers excess returns,0.5195642803500465
widespread political uncertainty,0.5189613569512282
gain customer trust,0.5183293037467779
hedge fund uses,0.518322164257868
line insurers,0.5181782910095819
participate,0.5178460301987646
distributing proxy statements,0.5175028226736708
minimal retail investor,0.5170471554262477
currently create risk,0.5166757251170577
counterparty comparison,0.5152167632549802
coin,0.5149578604730234
rps,0.514300124373927
technological improvements lower,0.5131091693490432
julius,0.5100944341516768
credit card choices,0.5100592503240536
hub,0.5099786077307714
card fees,0.5097305091831612
oldest forms,0.5092171215959019
payment processing,0.5073962911363317
fully loaded cost,0.5064568769658258
lei,0.505531119975695
leis,0.505531119975695
interoperability,0.5049316989186403
kong,0.5047566141306513
buyers,0.5043094212762297
ambiguity investors,0.503602238234242
smart contracts eliminate,0.501953939060806
entry,0.5009643265195499
chris,0.5009371904135187
external service providers provide small,0.5007194757170735
manage,0.5000000000000008
state paints,0.5000000000000007
global correspondent,0.5000000000000007
decades,0.5000000000000006
facilitate automated,0.5000000000000004
operation,0.5000000000000003
identity provision,0.5000000000000003
user access,0.5000000000000003
technology project,0.5000000000000003
improve visibility,0.5000000000000003
online payment,0.5000000000000002
manual adjudication,0.5000000000000002
monitoring regulatory,0.5000000000000002
dlt provides,0.5000000000000002
handling,0.5000000000000002
handle,0.5000000000000002
currently work,0.5000000000000002
access frictionless experience,0.5000000000000001
open platforms,0.5000000000000001
misallocation,0.5000000000000001
ineffective,0.5000000000000001
immutability,0.5000000000000001
end trade,0.5000000000000001
alternative funding platforms act,0.5
mainframes,0.4999999999999997
brexit,0.4999998760042913
maturity,0.4999708421159652
banks comply,0.49988214984886614
questions discover,0.4991773974817661
worth,0.49886995692192604
platforms raises,0.49872685877156275
legislations,0.4987268587715626
leading technology players chose,0.49856000355932684
storing financial details,0.4985200987507768
smaller counterparties,0.49847617052982485
review pulling,0.4984163845882678
industry automation,0.4983037571717658
dlt comes,0.49822240202176504
financial economies,0.49783175752087105
applications,0.49783175752087067
create,0.49670279533871664
selecting syndicate members,0.49609040547347133
plateau incumbent banks,0.4949804548305417
physical identity,0.4948579517766254
platform banking,0.4937840979803876
stringent regulatory,0.4927992798267451
institutions visibility,0.49279927982674465
buying financial,0.49279927982674443
suitability requirements,0.49279927982674443
declined following,0.49279927982674365
acting,0.49246698285018475
craft,0.49236596391733134
citizens,0.49121896313221713
high services,0.49107137267468165
founder,0.49070373115209365
prototyping new,0.48945315646535237
models create,0.48945315646535137
low investment opportunities,0.48928007802594536
secure digital,0.4889714705739531
securely,0.4886542333987192
attribute collection,0.48850564287321574
competition driven,0.48833394201738495
behavioural,0.48817941218826955
futures,0.48784731367903034
customers drawing,0.48778938883821255
benefitted greatly,0.48778938883821144
financials,0.48684684974767334
telematics devices,0.4867712577943962
seamless,0.4863761405648718
brand advocates,0.4861485810467632
implications mapped,0.4861485810467624
trust particularly,0.48614858104676234
insurance companies,0.4854949786582122
information accuracy,0.48536267169707553
drives,0.4852933296768631
denmark,0.48474585304650697
icapital,0.4840143502180486
wealth management industry,0.48112522432468824
traditional financial,0.4807557058984536
rehypothecation,0.48064010771172455
aire,0.4799139642945358
volume,0.47986022194006334
clear,0.47878265561039957
businesses issuing securities,0.4782263519517514
ratios,0.47814766663554903
category,0.47814766663554903
downstream,0.47814766663554903
specialized,0.4775553895520071
aadhaar,0.47645501285737296
choices customers,0.475705644285373
risk investors lack,0.47562146900948815
mobile payment,0.47479281450657873
accuracy,0.4746744668493738
technica,0.4746744668493736
populationpyramid,0.4746744668493736
nordics,0.4746744668493736
introduct,0.4746744668493736
altfi,0.4746744668493736
facilities,0.4746744668493736
wilson,0.4746744668493736
prudential,0.4746744668493736
river,0.4746744668493736
maja,0.4746744668493736
tokenisation,0.4746744668493736
tables,0.4746744668493736
partner,0.4746744668493732
successful identity network,0.474469418284491
report contains,0.4743416490252571
operational efficiency,0.47429094549083134
fourth end state paints,0.47407652325934163
legal entities,0.47402993947458555
rating counterparties based,0.47390241195513755
complexity custodians,0.4738249238647842
reduced account,0.4738249238647819
community bank,0.4738196167654267
traditionally capital raising activities,0.47379768155913127
mobile payment app backed,0.47379087496427935
leading asset management,0.47353255378840303
physical tracking devices creates,0.47335104984240667
mobile connectivity,0.4729258988631877
personal offerings,0.4729253327923021
self cars,0.47273311454797157
simultaneously provides,0.4718945513648682
start finding,0.4717807378792591
term products,0.4717104581575464
issuing,0.4715779818497641
strong business case,0.4714045207910316
payment schemes leverage,0.471341730585193
allocation strategies,0.4712895059180881
efficiency reducing manual processes,0.4712688391130049
smart contract,0.47113951567359574
crowdfunding platforms gain scale,0.4711074953609683
securing,0.47049467161912834
contribution,0.47048816983038133
systems remain,0.4703789075556495
workshops,0.470261335053396
personal,0.4702373060589841
data analysis,0.47021193662897154
mobile payment platforms,0.4699225969741981
white compliance,0.46989826087272535
white,0.46974472789631894
market infrastructure,0.4695093343833826
cognitive,0.4692709261022688
intense,0.4692709261022681
margin,0.4692709261022681
personal insurance products,0.46901740042505313
allow infrastructure,0.46880521597591596
securities settlement,0.46815827683928746
financial services providers,0.46698621440798965
implementing new financial infrastructure,0.4665063509461098
technological barriers,0.4662228503141025
venture capital funds remain,0.4661727764753207
innovators,0.4660400893913667
allows sophisticated individual,0.4659573826485441
decades wealth managers,0.46564368895661706
real settlement,0.4654490411119502
management industry,0.4654456467231207
interoperability facilitate,0.4654456467231207
eliminates,0.46544564672312
externalization improves,0.464306016752409
funds retail,0.464306016752409
responsible,0.46318641693703877
technological solutions,0.462807396705478
spills,0.4625220964210549
meeting votes,0.4624463936739841
csds working,0.460700313026897
new technology,0.460281502075638
outcomes,0.4586041343877004
shopping market,0.458299138343523
manage letters,0.4577723473101699
pebble,0.4576343903518225
disclosures,0.4576343903518225
financial systems,0.45669359754281086
incumbent financial institutions,0.45634684981577095
costs incurred,0.455811189269243
strong,0.45573514247830543
decreased transaction,0.45431643604702243
wallet,0.45407429677071975
years leveraging mobile devices,0.45384911480240975
facilitating claims management,0.45284299914804876
financially material,0.4519985486877116
commonwealth,0.451155388162929
requires increased,0.4510697959456813
banks hedge,0.4500526197552619
telematics insurance,0.44987420006696155
existing data,0.4492721861080449
products convincing,0.44884272149321636
bank issues,0.44835838464196703
payment solutions allow,0.447834088282905
direct online lender,0.4473164202926196
financial return,0.4466844957179525
illicit,0.44660349347399597
origination,0.4463276194336787
commercial insurance company recently,0.4461432099811132
export bank,0.4456437892532509
advances connected,0.44552650754021184
amp helps traditional,0.44488003420971234
industry consolidation,0.4429400637143486
errors,0.44272832559078307
banking business models,0.44209571258895014
provide equity shares,0.4410234240775662
loan adjudication,0.44097462656741226
guaranteed outcomes,0.4404963105303499
servicing,0.44037166891003776
telephone banking,0.44035340619983965
unregulated,0.4397063147439489
operate,0.4396793553947981
current value transfer,0.4388321936425754
loan origination service,0.4370733787381247
absorption,0.4370410639554324
regionalization,0.4364765167152507
regions,0.4364765167152507
street,0.43529626559526396
rebuild,0.43522977273370606
contractual obligations exist,0.4351331624330396
bottomley,0.43502410773420563
calmjane,0.43502410773420563
rangaswami,0.43502410773420563
slice,0.43502410773420563
vice,0.43502410773420563
bond trades,0.43454172818799847
fis deliver,0.43294871708169647
insurance findings illustrate,0.43212733069965087
pitch,0.43048448291901553
deep,0.42778231326213345
peer funding platforms focus,0.4277115269923794
socially,0.4264657236797659
new technologies allow incumbent providers,0.42643817680314927
andreas,0.4264014327112259
schertzinger,0.4264014327112246
eurex,0.42640143271122005
savignac,0.42640143271121855
distributed fiat,0.4264009539402782
consumers,0.4263917200480159
industry embraces,0.42637475048183526
price estimates,0.42628473448204623
estimize,0.4262847344820456
platforms traditional institutions transform,0.4261728403968356
directly structure,0.42616962256249397
representation summaries,0.4261652255628919
environment drives wealth,0.426037587296242
complete,0.42568487012426764
completion,0.42568487012426764
jeff,0.42520366058771675
context,0.4251671987204494
east,0.42493390337448994
granularity,0.42486354140579097
evaluate customer creditworthiness,0.42485201520205135
comprehensive,0.4247338147095615
connecting,0.42293090544898176
flight,0.42211501154871106
drexler,0.42182275809871334
crisis regulations,0.42156459187451645
ticket,0.42143202893380965
liquid,0.42129164291340704
changing landscape,0.4192723952179985
safekeeping account,0.4181169904709753
increasingly homogenised risk profiles,0.4165376018309559
banks offer,0.4164123291763524
web,0.4139620357995785
major,0.4139620357995785
values,0.4139620357995785
validation,0.4139620357995785
findings illustrate increasing client expectations,0.413284568840528
large platforms allow,0.41178276469848374
rating,0.4110129775576528
overhead,0.4110129775576514
rely,0.41099637049050003
excessive,0.41061373901915704
ccps,0.41061373901915543
suboptimal,0.410613739019155
digital identity,0.410470863032314
david,0.41025296678731044
john,0.40997957583106864
depositories,0.4092678131914501
alternative funding platforms,0.40911390369082246
assisting,0.4082482904638632
monoline,0.4082468658415415
non firm,0.40824415256846525
analysing,0.40823057682051
agent,0.40821126162247534
events,0.40816640356615225
integrated,0.4081587435235709
interconnection,0.4081448621804003
richard,0.4081421232057881
inefficient,0.4081191323875472
laid,0.40794956382698105
product costs,0.4077771784129158
capable,0.4077338322997071
approach,0.40773048776082815
robo offerings,0.40767711751158214
determing,0.4075636845506676
crédit,0.4074126341297254
layer,0.4071907323018162
resource,0.40703164007654813
distributed ledger,0.40694457447169463
facilitated,0.4068938109190194
multi workshops,0.4068938109190193
gained,0.40677729510035004
direction,0.40601740557907945
debit,0.40588766441216284
santander new,0.40525899392832093
fejfar,0.40505367465605774
durbak,0.40505367465605774
sabha,0.40505367465605774
drogen,0.40505367465605774
moloney,0.40505367465605774
singla,0.40505367465605774
removing,0.4046797909546767
retail banks,0.4041211997195553
principles approach,0.4039644046009059
online merchants,0.4037838525011264
structure,0.4036227662219477
verifies,0.40342703597788443
verifying requisite,0.40342703597788443
future automated,0.40334590358139444
believes,0.4031197130613652
payday lenders,0.4025847782633586
employees,0.4025521286208934
typically secured,0.4022778854762635
mature,0.4020714431458521
aggregation,0.4017409960549444
methodologies provides,0.40123402626925375
mutual,0.4010302600411314
erodes,0.40068962649616874
consider changing,0.39830273372746267
australia,0.3969508374503544
demonstrating strong,0.39667023948365254
additional service,0.39667023948365254
network improving,0.39667023948365254
relationship,0.3966702394836524
contract ensures votes,0.39602562205061176
cast,0.39602562205061104
location,0.3952159854104974
fragmented,0.3947014884314771
ensure voting,0.39433756729740543
building,0.3942232219561945
stored,0.39372197099421946
lenders receive access,0.3933926965129491
slowly,0.39310894686345454
dan,0.3930896517730923
providers start,0.39263197155157814
synthesis,0.39225601400400967
firms like,0.3921962837208862
transactions create,0.3921962837208862
core business functions,0.3905045083743907
enhance trade,0.39004392715700326
traders,0.38916497771568526
trader,0.38916497771568526
advice requires significant,0.38904879481826815
allocations,0.38834781246507327
natural,0.38557444920328043
schwab,0.38551799319230634
standardizing,0.3854850479304516
standardise,0.38543530421011696
zero cost,0.38421124502696913
successful,0.3838561512962439
machine trading,0.38151355080990784
meagher,0.38121215530808267
di,0.3811874085872527
elaine,0.3811874085872527
modules,0.3811874085872527
extensive,0.3809849627109586
insurance worldwide,0.3800379979597973
affinity,0.37999312228589477
new data sources,0.3798690141711582
establishes,0.37873678375461234
calculations integrating capital ratio,0.3779584720263864
basis,0.37772400989038935
user groups,0.3777145739783493
blockoneiq,0.37768559712494004
alternative adjudication,0.3774373508541862
db plans,0.37679649276449084
utilising driving patterns gathered,0.37601349320667116
label,0.37587562862133717
collect supporting,0.3749449762519325
investable,0.37491892827392953
quicken,0.3746343246326783
brokerage,0.3744138174119575
customers better,0.3736818022316609
understand manage,0.373604286073706
identity serves different needs,0.3735638804716745
mechanisms,0.37278889478954735
audit examination,0.3726391556144436
contract reduces,0.3718534473380505
standardised,0.37083307761511464
stream,0.369944428227963
challenge,0.36994442822796236
verify,0.36960240678491024
network nature,0.36948621531766135
sufficient competitive pressure,0.3681003222469192
active,0.36770238077303496
offered,0.3673312551181889
proxy statement,0.36724602249113386
device,0.36719188334611896
credits,0.3665686826229888
evaluating customer,0.3662068962106256
method,0.36607539068281064
individual attributes,0.3659198083609201
bound legally,0.36559456153215786
integration underwriting systems,0.36531295308994477
cloud software,0.3651443879684005
enable auto insurers,0.36444798124278793
platforms facilitate connections,0.3639634682121522
regulatory capture,0.36250811637081415
reducing operational,0.36223015678675174
current vs,0.36095697653612224
adopting,0.36051217003329705
health app,0.360180895414019
owned,0.3601229276477003
risk profiles,0.35969511497425544
application,0.3589899712494582
refine,0.3589165145513278
frank,0.3585789500404249
lu,0.35765960240218103
bitcoin exchanges,0.356211215155982
wide partnership,0.3560624723505957
davis,0.35585777382311484
legacy,0.3550683340555915
fulfilling transactions,0.35355339059327384
