,Url,Job Title,Post Date,Job Type,Location,Experience,Job_Desciption
130,https://careers.huntington.com/en-US/job/J3N55660XWG3Q1D1KRX,Database Engineer III (MS SQL Server - Operations) ,1/22/2019,Full-Time,Columbus,Not Specified,"
Job Description
Brief Descrption: Seeking a Senior MS SQL Server Engineer / Database Administrator for database operations team.Detailed Description:*Ensure the optimal performance and high availability of database systems and services whilst meeting or exceeding our Service Level Objectives*Mentors less experienced DBA's and application developers; Proven experience in team building and collaboration*Work with multiple teams technology professionals and facilitate collaboration across Development, Operational and non-technical stakeholders*Provide technical leadership for large and/or complex business efforts*Serve as a technical expert on efficiency practices around databases and especially the SQL Server platform that will drive optimal technology utilization*Support implementation of new releases of DBMS software; plan and implement new features where appropriate*Work in a fast-paced environment and rapidly develop proficiency in new skills*Think and act out-of-the-box in identifying opportunities in team's daily work along with executing and completing tasks that are highly visible*Lead and drive database technology transformation through team members and organizational stakeholders*Adopt and embrace automation practices across the various technical platforms and domains*Participate in an On-Call support rotationBasic Qualifications:*Min 5 years of experience in database administration discipline including advanced working knowledge and understanding of SQL Server.*Bachelor's degreePreferred Qualifications:*Exposure to Cloud (AWS/Azure) is an add-on.*In depth experience with MS SQL Server 2008 R2, 2012, 2014 and 2016*Advanced skills in Always On SQL Server technology*Advanced skills in T-SQL and PowerShell scripting experience*Advanced knowledge of Windows Operating System*Advanced SQL skills including use and optimization techniques*High level knowledge of key business drivers measures, processes and challenges*Ability to think more broadly about data management and information architectural concepts and principles*Strong collaboration skills and ability to promote ideas and advocate for change*Familiarity with Infrastructure as Code and Desired State Configuration*Good overall exposure to various technology stacks like Storage, Network, OS and databases*Past experience working as a programmer/coder is highly beneficial*Advanced use of DBA tools to troubleshoot database performance problems*Familiarity with and capable of enforcing technology management practices such as CI/CD (Continuous Integration/Continuous Delivery). EEO/AA Employer/Minority/Female/Disability/Veteran/Sexual Orientation/Gender Identity Tobacco-Free Hiring Practice: Visit Huntington's Career Web Site for more details. Huntington does not accept solicitation from Third Party Recruiters for any position.
"
131,https://careers.huntington.com/en-US/job/J3T8BN6643MRQ62XHCV,Principal Architect ,1/21/2019,Full-Time,Columbus,Not Specified,"
Job Description
 Brief Description:The Architect participates on one or more project teams, including supporting the design and modeling of the architecture and related solutions, component identification, quality reviews and adherence to policies, standards, guidelines and procedures. They review existing business processes and establish metrics to improve business processes as well as support all architectural disciplines under their direction.Detailed Description:Understand, advocate and augment the principles of information technology strategies.Analyze enterprise business drivers to determine corresponding change requirements.Analyze the IT environment to detect critical deficiencies, and recommend solutions for improvement.Analyze technology industry and market trends, and determine their potential impact on the enterprise.""Sell"" the architecture process, its outcome and ongoing results.Define the principles to guide solution decisions for the enterprise.Design and lead the implementation of an ESA based on enterprise business requirements and IT strategies.Design and direct the governance activities associated with ensuring ESA compliance.Develop a road map of the evolution of the enterprise application portfolio from current to future state (as defined by the ESA).Coordinate solution architecture implementation and modification activities.Facilitate the evaluation and selection of software product standards, as well as the design of standard software configurations.Consult with application or infrastructure development projects to fit systems or infrastructure to architecture, and identify when it is necessary to modify the solution architecture to accommodate project needs.Identify the organizational impact (for example, on skills, processes, structures or culture) and financial impact of the ESA.Document all solution architecture design and analysis work.Work closely with the enterprise program management office (EPMO) or project office to ensure alignment of plans with what is being delivered.Basic Qualifications:Bachelor's degreeMin 5 years of experience in multiple IT areas, to include experience in at least 2 IT disciplines in a client/server or service-oriented architecture (SOA) environment, including technical architecture, network management, application development, middleware, database management or operations.Preferred Qualifications:3 years of experience as a solution architect3 years of leading Technology effortsSolution Architecture experience across the business, technology, data, application, and infrastructure domainsDemonstrated proficiency and experience in performing Solution Architecture for large and complex solutions across the enterpriseExcellent communication skills (listening, verbal, and written) and the ability to interact professionally with a diverse group of executives, managers, business leaders, and subject matter experts using strong presentation skillsAble to multi-task with strong time management and prioritization skills EEO/AA Employer/Minority/Female/Disability/Veteran/Sexual Orientation/Gender Identity Tobacco-Free Hiring Practice: Visit Huntington's Career Web Site for more details. Huntington does not accept solicitation from Third Party Recruiters for any position.
"
132,https://careers.huntington.com/en-US/job/J3V514610LT6CFSDK49,Home Lending Quantitative Analyst Sr ,1/21/2019,Full-Time,Columbus,Not Specified,"
Job Description
Collaborate with stakeholders across Consumer Lending to clearly define the underlying business need and translate findings into basic business requirementsEvaluate requirements and determine the most effective approach that satisfies the business needDesign, develop, test, and maintain business intelligence and reporting solutionsDevelop and maintain effective visualizations and dashboards that present actionable intelligenceDevelop and maintain daily, weekly, monthly reportsOn an ad hoc basis execute reports or analyses, interpret results, and present recommendations based on findingsBasic Qualifications:Bachelor's degree in Business, Computer Science, Statistics, or related field of study5+ years hands-on experience working with large databases in a complex data environment Preferred Qualifications:3+ years hands-on experience using BI Tools, such as Microstrategy, Cognos, Tableau, etc.Strong written and verbal communication skillsStrong understanding of data preparation tools & techniquesCreative thinker with very strong problem-solving skillsDemonstrated success working in a fast-paced environment and balancing work efforts across multiple projectsFocus on continuous improvement5+ years hands-on experience using SAS and SQL to extract and manipulate data from disparate data sourcesUnderstanding of consumer bank loan products EEO/AA Employer/Minority/Female/Disability/Veteran/Sexual Orientation/Gender Identity Tobacco-Free Hiring Practice: Visit Huntington's Career Web Site for more details. Huntington does not accept solicitation from Third Party Recruiters for any position.
"
133,https://careers.huntington.com/en-US/job/J3S100776FJZJ5HCSHH,"Mortgage Loan Originator - Marysville, OH ",1/21/2019,Full-Time,Columbus,Not Specified,"
Job Description
The Mortgage Loan Officer position provides ""Simply the Best"" customer service to each customer at all times. Responsibilities include using internal and external referral sources to develop mortgage loan business; builds and maintains business relationships within the community. The associate in this position:Develops new and expands internal and external referral sources to grow mortgage business. Using consultative selling techniques, advises clients on mortgage loan options and other financial products. Provides excellent customer service from approval through closing, working closely with loan origination sources to secure and verify all information required for underwriting. Responsible for maintaining client relationships. Advises customers on the completion of loan applications.Basic QualificationsHigh school diploma or GED One or more years of mortgage loan origination experience, preferably at a bank NMLS licensePreferred QualificationsPipeline and book of business Bachelor's degree preferred Knowledge of mortgage loan products (conventional, FHA/VA, construction lending and portfolio programs)Knowledge of mortgage procedures, documentation, and underwriting guidelines Demonstrated ability to identify opportunities to cross-sell financial products and services Effective written and verbal communication skills Strong organizational skillsAbility to multi-task PC & Internet skillsGrade 70 EEO/AA Employer/Minority/Female/Disability/Veteran/Sexual Orientation/Gender Identity Tobacco-Free Hiring Practice: Visit Huntington's Career Web Site for more details. Huntington does not accept solicitation from Third Party Recruiters for any position.
"
134,https://careers.huntington.com/en-US/job/J3T4LZ74MZPT3TC04B5,Business Analyst Senior ,1/20/2019,Full-Time,Columbus,Not Specified,"
Job Description
Within the Private Client Group business segment (Private Bank, Auto, Insurance, RV/Marine, Investments), the Business Analyst will conduct business analysis, requirements analysis, requirements gathering, test planning and execution, user communications and have a role in the future design, configuration, and implementation of business processes and/or technical solutions. The BA will be primarily a functional role versus technical but must be comfortable with technology and working with technical teamsKey responsibilities:Review, analyze and document business processes and workflows related to existing or new systems in clear and concise diagrams and/or language.Research and gather Business Requirements via requirements gathering sessions, interviews and reviewing current documentation.Review and document business rules that must be incorporated into proposed solutions.Identify and document business gaps that must be resolved as part of the proposed solutions.Develop User Acceptance (UAT) test plans, test scripts and coordinate business testingTest the system's functionality, document results.Escalate any project related issues or potential impediments to a project's schedule or deliverableWhere needed, coordinate and record stakeholder meetingsIndependently manage small scale projects using basic Project Management methodologyManage SharePoint sites for Business Procedures and Training toolsBasic Qualifications:Bachelor's degree5 or more years of progressively responsible experience as a Business Analyst working with business partners to align technology solutions and/or business processes with business strategies.1 or more years' experience with Microsoft SharePoint experience1 or more years' experience in using SalesForce CRM toolPreferred Qualifications:Understanding of Project Management Methodologies (Waterfall, iterative)Demonstrated experience in understanding how to identify and document business scope and requirements.Prior experience facilitating requirement gathering Sessions.Prior experience developing ""As-Is"" and ""To-Be"" system/process workflow diagramsUnderstanding of UAT Testing Methodology's -- Test Planning, Writing Test Scripts/Test Scenarios, documenting resultsDemonstrated problem solving skillsComfortable in presenting job aids, conducting small training sessionsHighly detailed oriented who is self-directedStrong interpersonal, time management, and decision-making skillsExcellent oral and written communication skills, comfortable giving executive level presentationsProficient in Microsoft Office suite (Word, Excel, PowerPoint, MS Project)Knowledge of the Banking industry and related business processesExperience in Private Banking, Wealth Management, Insurance and/or Auto is a plusExcel VBA development a plus EEO/AA Employer/Minority/Female/Disability/Veteran/Sexual Orientation/Gender Identity Tobacco-Free Hiring Practice: Visit Huntington's Career Web Site for more details. Huntington does not accept solicitation from Third Party Recruiters for any position.
"
135,https://careers.huntington.com/en-US/job/J3W4DR6RGRPXCYL4X3L,Virtualization Engineer III ,1/20/2019,Full-Time,Columbus,Not Specified,"
Job Description
The position can be filled in Akron/ Columbus (Easton), OHBrief Description:The position of Virtualization Engineer III has the responsibility of maintaining, monitoring and managing the existing virtual infrastructure. This responsibility includes, but is not limited to, identifying, researching, and resolving technical problems, responding to telephone calls, email and personnel requests for technical support, documenting, tracking and monitoring the problem to ensure a timely resolution.Additionally the position will be accountable for all level 1, 2 and 3 engineering/support and solution installations in the company's data center and facilities. The role spans the data center, cloud and disaster recovery sites as they relate to virtualization.Detailed Description:*Serves as front line support with respect to the virtual infrastructure for desktops and servers*Configures, deploys and repurposes servers and related equipment*Creates and maintains documentation of server systems, operational procedures, topology, and hardware / software inventory*Maintains a good working knowledge of all company-owned hardware and software*Maintains asset records as required by the organization's asset management process*Participates in the organization's change management process*Documents problem resolutions into the appropriate systems*Deals effectively with people and clearly communicates verbally and in writing*Troubleshoots, analyzes and resolves system and user problems*Plans, organizes and coordinates work assignments and prioritizes workload*Rapidly deploys approved fixes to systems in response to newly identified stability and security threats *Maintain and continue to develop virtual infrastructure*Participates in compliance activities that include log collection, analysis and reporting*Available for after-hours support as required in response to production service outageBasic Qualifications:* Bachelor's Degree* Min 7 years of IT experience which includes min 3 years of experience in VMWare VirtualizationPreferred Qualifications:* Certification and expert knowledge experience support Windows and Linux virtualization in VMware technologies* ESXi on VMware vSphere v6.5/v6.0/v5.5, vCenter, vRealize* Cisco UCS, UCS Manager, UCS Central* HCI solutions on Nutanix and software-defined storage on Dell/EMC ScaleIO* Certification and expert knowledge experience supporting Cisco UCS, Nutanix, ScaleIO* MS Powershell automation* Knowledge of software packages or tools for processing or displaying data related to ServiceNow* Advanced knowledge of best practices in corporate information security policies, legal and regulatory obligations such as ITIL, PCI, SOX, RBAC and equivalent standards* Advanced analysis and problem solving skills with the ability to analyze data from various sources to determine next steps* Ability to instinctively adapt, plan, inform and influence EEO/AA Employer/Minority/Female/Disability/Veteran/Sexual Orientation/Gender Identity Tobacco-Free Hiring Practice: Visit Huntington's Career Web Site for more details. Huntington does not accept solicitation from Third Party Recruiters for any position.
"
136,https://careers.huntington.com/en-US/job/J3V1136YFJRDPH5S6LG,Segment Learning Consultant Sr. ,1/20/2019,Full-Time,Columbus,Not Specified,"
Job Description
Job Description:Under the general direction of the SVP, Learning & Leader Development, and in close collaboration with enterprise business segment leaders, the Senior Segment Learning Consultant is responsible for the management, execution and measurement of a portfolio of business segment learning solutions, tools and resources to support Huntington Colleague development and skill building on an enterprise basis.Areas of Focus:Guide and develop a portfolio of learning solutions and strategies to support the business segment talent philosophyCurate design and facilitate complex learning interventions for leaders and colleaguesDemonstrate banking and/or financial services business acumenPossess a thorough and demonstrated understanding of adult and modern learnersDemonstrate an ability to facilitate live and virtual learning sessions using modern learning approachesDemonstrate experience using varied instructional design methodsPossess an ability to analyze and mine data for decision making and driving outcomesDemonstrate organization development and consulting experienceServe as a partner, consultant, coach and resource to leaders in addressing team development needsDeliver learning through various formats including classroom, web, and e-learningServe as a learning thought leader within the business segment and learning organizationSome travel requiredBasic Qualifications:Bachelor's Degree5+ years of experience leading a learning design, build and facilitation team within a banking, financial services or highly regulated environment.Banking and/or Financial Services business acumenDemonstrated executive presencePreferred Qualifications:Strong leadership skillsExperience in a Banking or Financial Services training environmentExcellent communication skills; written, oral and presentationAbility to build relationships, collaborate and work well in teamsExperience working effectively within a matrix, mission oriented and diverse business environmentAbility to lead change across people, processes and technologyAbility to collaborate with internal cross-departmental teams to drive solutions and manage executive level relationshipsBachelor's degree with post graduate degree preferred (Instructional Design or Adult Education a plus)Continuous Improvement or Six Sigma certification or similar experience a plus EEO/AA Employer/Minority/Female/Disability/Veteran/Sexual Orientation/Gender Identity Tobacco-Free Hiring Practice: Visit Huntington's Career Web Site for more details. Huntington does not accept solicitation from Third Party Recruiters for any position.
"
137,https://careers.huntington.com/en-US/job/J3T8D575X1KGK9V8XQW,Senior Product Execution Manager ,1/20/2019,Full-Time,Columbus,Not Specified,"
Job Description
Join the team that shapes the online and mobile banking experience for millions of people like you. We're a small passionate team focused on building differentiating tools and phenomenal customer experiences. You'll lead complex mobile/online/digital products to completion while ensuring that the customer experience and business goals remain at the forefront. You'll be engaged in all aspects of digital product delivery, from defining and documenting requirements to ensuring the success of the final product delivery.Work location could be in Columbus, OH; Akron, OH, or Cleveland, OH.We are growing our team due and are looking for talented product managers with expertise in the following areas specifically:Detailed DescriptionBring to market complex, customer-driven digital products and servicesPrioritize customer needs and manage product feature sets to deliver digital products that exceed customer expectationsRepresent the customer and business goals while working with technology partners to deliver productsManage the product lifecycle from requirements gathering through production and releaseDevelop business scope and requirementsWork with internal digital design team to create user experience scenarios for productsWork with systems vendor, technology, retail, marketing, and customer service partners to ensure successful delivery of digital servicesMaintain information on service performance and application metrics, for analysis and reporting to managementProvide transparency to business and technology leadership on project status and product development issuesManage risk associated with delivering applications and specific application featuresAssist with customer research and issue resolutionHelp drive adoption and use by developing digital marketing campaigns in partnership with marketing teamsOther product management tasks that may be required from time-to-timeMentor junior level colleagues as necessaryBasic Qualifications:Bachelor's DegreeMinimum of 5 years of Online/Mobile Product Management or Digital project delivery experiencePreferred Qualifications:MBA PreferredDigital Product Management or Delivery ExperienceAbility to translate Business needs to Technology TeamsLeadership in the Online and or Mobile spaceExperience with Desktop and Mobile Web, Mobile Apps, and AlertsExperience with a Retail or Business Financial ServicesUser-Centered Design and Usability expertiseSelf-starter who develops plans and is committed to hitting delivery datesExperience with managing pricing and profitability for assigned Product Line(s)Ability to manage and adhere to Risk Tolerance guidelinesInnovator with proven track record of delivering new ideas and initiativesKnowledge of financial industry regulations and guidanceCreative problem solverExperience utilizing data analytics processes, tools and techniques to synthesize internal and external insightsAbility to understand the market need and create technology solutions to meet the needAbility to manage multiple projects concurrentlyExperience with managing pricing and profitability for assigned Product Line(s)Strong Analytical Skills and familiarity with the Software Delivery LifecycleMust have excellent written and verbal (face-to-face and phone) communication skills including professional grammar and demeanorAbility to develop working relationships with individuals at all levels of an organizationStrong organizational skills and attention to detail EEO/AA Employer/Minority/Female/Disability/Veteran/Sexual Orientation/Gender Identity Tobacco-Free Hiring Practice: Visit Huntington's Career Web Site for more details. Huntington does not accept solicitation from Third Party Recruiters for any position.
"
138,https://careers.huntington.com/en-US/job/J3T77771B1042Q3GPN3,Managing Director Healthcare Public Finance ,1/20/2019,Full-Time,Chicago,Not Specified,"
Job Description
Job Description:Directs investment banking activity (tax exempt and taxable bond underwriting) for non-profit hospitals and potentially continuing care retirement communities (CCRC)Manages and directs regional public finance activities related to hospitals and/or Continuing Care Retirement Communities (CCRC)Develops and coaches junior talentResponsibilities include a combination of the following functions: investment banking, underwriting and private placements for municipal issuers.Develops and coaches junior talentAdheres to bank policies and procedures and complies with legal and regulatory requirements.Accountable for risk management, compliance and audit performance for area(s) of responsibility.Establishes or ensures development of effective performance monitoring and review systems to ensure risks are measured, monitored and controlled and compliance requirements are adhered to on an on-going basis.Ensures staff is properly trained, provided with appropriate resources and motivated to adhere to established risk management principles.Continually evaluates strategic direction and risks against the impact of economic, technological, competitive, regulatory, and other environmental changes.Reports directly to the Group Head of Public Finance.Basic QualificationsBachelor's Degree required.10+ years related Health Care Public Finance Investment banking experience required.Series 7, 53 and 63 (or other relevant combination)Preferred QualificationsMaster's degreeExcellent written and verbal communication skills with a proven ability to interact effectively across all organizational levels.Progressive thinker and problem solver, with a strong ability to manage ambiguity/complexity.Work effectively in teams as well as independently across multiple tasks while meeting aggressive timelines.Ability to embrace change, constructively negotiate constraints, and effectively leverage resources to create exceptional outcomes. Consistently model and inspire high levels of professional demeanor and integrity EEO/AA Employer/Minority/Female/Disability/Veteran/Sexual Orientation/Gender Identity Tobacco-Free Hiring Practice: Visit Huntington's Career Web Site for more details. Huntington does not accept solicitation from Third Party Recruiters for any position.
"
139,https://careers.huntington.com/en-US/job/J3Q86D79PV2HGVVXH6L,Business Continuity Specialist Sr. ,1/19/2019,Full-Time,Columbus,Not Specified,"
Job Description
The Business Continuity Specialist Sr helps administer the enterprise-wide business continuity program. This responsibility includes coordinating the design, development, maintenance, and testing of business continuity plans for each business unit of the organization. These plans include arrangements and procedures that prepare the organization to respond to a disaster in such a way that critical technology resources and business functions can be resumed within an acceptable time frame.  Responsibilities include, but are not limited to, the following:Provides professional, specialized skills, including: business continuity planning, project management, and problem analysis and resolution.Plans and coordinates testing of business continuity plans to validate their effectiveness and accuracy.Assist business units with:Assessment of potential business impact (Business Impact Analysis)Definition of Critical, time-sensitive functionsDesign, development, and documentation of work area (business function) business continuity plans.Recommend recovery strategies and options, and assist with the implementation of recovery solutions.Provide expertise and support to management and business functional areas, as requested, when a business disruption occurs.Performs risk analyses for functional areas to identify points of vulnerability.Recommends disaster avoidance and reduction strategies.Develop schedules for training / awareness for business continuity stakeholders.Report the business continuity status of business units to Risk and senior management.Writes reports to summarize testing activities, including descriptions of goals, planning, execution, results, analysis, conclusions, and recommendations.Providing 7x24 on-call support for any emergency, which may require activation of all or part of the Business Continuity Plans. In the event that activation is required, serving as liaison between the Crisis Management Team and the Business Continuity.Coordinate development of business unit schedules for annual business continuity documentation maintenance and update, exercises, and independent review and validation.Basic Qualifications:Bachelor's degree5+ years' experience in the design, delivery, and continuous improvement of business continuity methodologies.Preferred Qualifications:Must be a leader and a productive team player.Strong organizational and project management skills.Strong analytical skills. Experienced in evaluating various strategies and making recommendations.Strong written communication skills. Ability to conduct research, coordinate resources, and synthesize in writing a broad array of information into a concise, easy-to-understand summary.Demonstrated self-motivation with a strong ability to work in a multi-tasking, changing environment.Strong PC skills (Microsoft Office, Word, Excel, PowerPoint, etc.). EEO/AA Employer/Minority/Female/Disability/Veteran/Sexual Orientation/Gender Identity Tobacco-Free Hiring Practice: Visit Huntington's Career Web Site for more details. Huntington does not accept solicitation from Third Party Recruiters for any position.
"
140,https://careers.huntington.com/en-US/job/J3V0CW7013C52D91DH5,Business Banking Underwriter IV ,1/19/2019,Full-Time,Columbus,Not Specified,"
Job Description
The Underwriter VI role is designated for those underwriters with the greatest responsibility for the most complex business loan relationships, and those with the highest credit exposure within the business segment. Underwriter credit authority limits up to $4MMResponsible for the evaluation and underwriting of Business Banking loans to determine credit worthiness and compliance to Huntington lending policy.Reviews and analyzes all customer financial information to ensure sound credit decisions are made.Effectively communicates and acts as a liaison to internal customers to resolve business lending issues.Completes decisions in a timely manner. Maintains knowledge of Huntington lending policies, risk rating requirements and compliance standards.Provides coaching and guidance to bankers in the field regarding sound lending practices and managing credit risk. Assists with organizing work flow for designated group and coordinates the successful completion of projects as assigned.Provides management team with mentorship support for other underwriters or credit analysts within designated group.Participates in setting team goals and assists the manager in the work reviews for others within the designated team.Periodically may participate in market visits or client calls as necessary.Must be capable of working independently on larger, complex credit requests.Basic Qualifications:Bachelor's degreeMinimum of 7 years' experience analyzing and/or underwriting loans for business/commercial clients in Business BankingPreferred Qualifications:Bachelor's degree in Finance, Accounting or BusinessExcellent analytical skills along with the ability to write in a concise, logical manner to clearly document transactions risks and mitigantsCustomer service focus and good interpersonal skills are critical to be successful in this position along with a desire to work in a fast-paced environmentExperience working in financial sales environment EEO/AA Employer/Minority/Female/Disability/Veteran/Sexual Orientation/Gender Identity Tobacco-Free Hiring Practice: Visit Huntington's Career Web Site for more details. Huntington does not accept solicitation from Third Party Recruiters for any position.
"
141,https://careers.huntington.com/en-US/job/J3S5Z179BHYK2NS8PPM,Network Engineer 2 (Voice Engineer) ,1/19/2019,Full-Time,Columbus,Not Specified,"
Job Description
Brief Description: Network Engineer 2- this person will provide operational support for Huntington's Enterprise Voice Network organization.Detailed Description:Provide operational support for Huntington's Enterprise Voice Network organization.Assists with the planning, design, research and acquisition of new or upgraded hardware and software systems; maintains current knowledge of hardware, software and network technology and recommends modifications as required.Maintains documents and updates the network and security infrastructure, tests and implements vendor security patches, implement workarounds for unpatched security vulnerabilities.Operationally supports the enterprise wide platforms related to Cisco IP telephony (CUCM v9), Cisco Contact Center (UCCE v9) and Call Recording.Makes corrective actions when necessary following change control guidelines and polices.Create all required technical documentation in accordance with Huntington's Change Control and project management processes and procedures.Provide after hours on-call support on a recurring basis.Basic Qualifications:Associate's degreeMin 3 years of experience with Cisco IP Telephony, Contact Center, IVR and Call RecordingPreferred Qualifications:Good understanding of Toll Free Routing features and communications protocols such as H323 / SIP/ QoS / QSIG / T1 CAS / AMIS / G.711 / G.729, SRST, private line services from T1 to DS3 is required.3 years of experience with UNIX/Linux.Experience with dynamic routing protocols such as BGP, OSPF.Advanced understanding of business technology drivers and their impact on architecture designAdvanced understanding of performance and monitoringProficient in more than one specific infrastructure technologyAdvanced understanding of best practices and HNB policiesAdvanced troubleshooting skillsTechnical certifications as requiredExcellent communications skills (written and verbal) and ability to work both independently and in a group.Ability to effectively multi-task and prioritize. Self directed and accountable.Experience in an enterprise environment is required.Previous banking/financial industry experience is a plus but not required. EEO/AA Employer/Minority/Female/Disability/Veteran/Sexual Orientation/Gender Identity Tobacco-Free Hiring Practice: Visit Huntington's Career Web Site for more details. Huntington does not accept solicitation from Third Party Recruiters for any position.
"
142,https://careers.huntington.com/en-US/job/J3P0DR6X6CM8N9MPJX4,Segment Risk Manager Data Analytics ,1/18/2019,Full-Time,Columbus,Not Specified,"
Job Description
Brief Description:The Technology Segment Risk Manager will work with business segment management to ensure that overall risk functions, technology risk metrics, and technology data analytics are effectively supporting strategic goals.Detailed Description / Primary Responsibilities:- Creation and distribution of regular reports related to risk communications and metrics for multiple business segments via centralized Report and Dashboard Automations. - Deliver timely and pertinent analysis to Senior Risk Manager on metric trends, testing results, highlighting areas requiring attention and activities which are inconsistent with business line policies and procedures - Meet reporting deadlines and deliver timely escalation of all issues requiring attention to senior management - Collaborate with audit/business segment/corporate risk to address issues with plausible action plans and target dates - Work with business line to identify key risks and metrics - Assist the business line in the timely remediation of issues identified during assigned control testing - Develop and maintain strong working relationships with team members and business line management through continuous and proactive communicationsBasic Qualifications:Min 5 yrs of experience in a Technology Data Analytical positionBachelor's degree Preferred Qualifications:- Leadership experience- Strong analytical and information technology tool set skills (including API, SOA, etc. interface experience)- Experience with business intelligence/analytics tools (Tableau/Microstrategy/OBIEE/SAS/ServiceNow Performance Analytics)- Problem Solving and Critical Thinking- Strong Written and Verbal Communication Skills- Ability to identify root cause and proper solution- Ability to multi-task and work in a fast pace environment to meet deadlines- Proficient with MS skills with Advanced Excel/Macro Skills- Experience with Archer Technologies Enterprise Risk and Compliance Management Solution preferred- Sharepoint Designer Experience preferred EEO/AA Employer/Minority/Female/Disability/Veteran/Sexual Orientation/Gender Identity Tobacco-Free Hiring Practice: Visit Huntington's Career Web Site for more details. Huntington does not accept solicitation from Third Party Recruiters for any position.
"
143,https://careers.huntington.com/en-US/job/J3N5CQ6CQYDWXLFBF1V,Capital Plan Regulatory Reporting Senior ,1/18/2019,Full-Time,Columbus,Not Specified,"
Job Description
Our Capital Plan Regulatory Reporting Senior position is a highly visible and impactful analyst position working on the Huntington's Capital Plan (CCAR) regulatory filings submitted to the Federal Reserve and Office of the Comptroller of the Currency on a monthly, quarterly, and semi-annual basis. The primary responsibility will be to prepare CCAR FR Y-14Q/A sub-schedules or to perform quality assurance reviews for data accuracy and conformance with regulatory instructions on CCAR schedules prepared by others.Prepares CCAR FR Y-14Q/A schedules in conformance with regulatory instructions.Performs quality assurance reviews for data accuracy for CCAR FR Y-14Q/A and DFAST-14A schedules prepared by others.Executes controls in compliance with procedural documentation.Interacts and collaborates with various schedule owners and data aggregators while performing reviews.Work closely with the Regulatory Reporting department to ensure appropriate coordination and reconciliation among various regulatory filings, where appropriate.Stays informed of regulatory rules changes and guidance in Q&As to assist in ensuring changes are implemented timely.Identifies and communicates opportunities for process improvements.Basic Qualifications:Bachelor's degree.1 or more years of experience in financial statement auditing, accounting/reporting, budgeting/forecasting, or other financial regulatory experience.Preferred Qualifications:Bachelor's degree preference: Accounting, finance or businessAccounting Experience in companies that require regulatory reporting.Experience with core banking process and product characteristics, especially different types of loan products.Demonstrated analytical and critical thinking skills.Ability to multi-task and self-prioritize tasks to assure each is completed on time and accurately.Comfortable working in a team environment.Strong verbal and written communications skills.Proficiency in Excel (i.e. VLOOKUP, pivot tables, etc.) is required.Familiarity with loan systems (e.g. AFS, Hogan, MSP, etc.), SAS, and Essbase a plus.Some weekend and evening work required especially around quarter end deadlines.  EEO/AA Employer/Minority/Female/Disability/Veteran/Sexual Orientation/Gender Identity Tobacco-Free Hiring Practice: Visit Huntington's Career Web Site for more details. Huntington does not accept solicitation from Third Party Recruiters for any position.
"
